ImageID,Prediction,Score
01ab773186c630c4,1,0.888116471729048
01ab773186c630c4,1,0.8877575407521052
01ab773186c630c4,1,0.8877280240813655
01ab773186c630c4,0,0.8874685573016221
01ab773186c630c4,1,0.8872270243549569
01ab773186c630c4,1,0.8871876009698092
01ab773186c630c4,1,0.8871639641910258
01ab773186c630c4,1,0.8871329908704451
01ab773186c630c4,1,0.8870122148167731
01ab773186c630c4,1,0.8869141958175922
01ab773186c630c4,1,0.8868623098273043
01ab773186c630c4,1,0.8861432559706562
01ab773186c630c4,1,0.8859359591258238
01ab773186c630c4,1,0.8859348879613921
01ab773186c630c4,1,0.8857428888181528
01ab773186c630c4,1,0.8855134836043066
01ab773186c630c4,1,0.8853899722202286
01ab773186c630c4,1,0.8853779600901044
01ab773186c630c4,1,0.8853326645058033
01ab773186c630c4,1,0.8851317921039108
01ab773186c630c4,1,0.8850319048960722
01ab773186c630c4,1,0.8845077590281472
01ab773186c630c4,1,0.8844906966213495
01ab773186c630c4,1,0.8844157331194983
01ab773186c630c4,1,0.8841205954408309
01ab773186c630c4,1,0.8839806378193464
01ab773186c630c4,1,0.8837874305791935
01ab773186c630c4,1,0.8837700773904413
01ab773186c630c4,1,0.8835659441753864
01ab773186c630c4,1,0.8834859009608476
01ab773186c630c4,1,0.8834522215206234
01ab773186c630c4,1,0.8833169491186998
01ab773186c630c4,1,0.8833060200003531
01ab773186c630c4,1,0.8831692938258835
01ab773186c630c4,1,0.883050447680309
01ab773186c630c4,1,0.8827490297169652
01ab773186c630c4,0,0.8826575275386516
01ab773186c630c4,1,0.8826478069128965
01ab773186c630c4,0,0.8825382776051678
01ab773186c630c4,1,0.8824294823525255
01ab773186c630c4,1,0.8823938151504699
01ab773186c630c4,1,0.8823020515115145
01ab773186c630c4,1,0.8820630335490334
01ab773186c630c4,1,0.8820466491112668
01ab773186c630c4,1,0.8820351143738723
01ab773186c630c4,1,0.8819619158702489
01ab773186c630c4,1,0.8818733616291559
01ab773186c630c4,1,0.8818699683050586
01ab773186c630c4,1,0.8818546212104637
01ab773186c630c4,1,0.881815184442281
01ab773186c630c4,1,0.8816689448497974
01ab773186c630c4,1,0.8813136399849774
01ab773186c630c4,1,0.8812150705488303
01ab773186c630c4,1,0.8811166353507935
01ab773186c630c4,1,0.8811097404372016
01ab773186c630c4,1,0.881035134221948
01ab773186c630c4,1,0.8809706445825203
01ab773186c630c4,1,0.8809321363884849
01ab773186c630c4,1,0.8809307517272051
01ab773186c630c4,1,0.8809037181446839
01ab773186c630c4,1,0.8808048553889536
01ab773186c630c4,1,0.8807129997879939
01ab773186c630c4,1,0.8806564795287566
01ab773186c630c4,0,0.8806521470655154
01ab773186c630c4,1,0.880576275301322
01ab773186c630c4,1,0.8805507144619094
01ab773186c630c4,1,0.8804639010801358
01ab773186c630c4,1,0.880085426598878
01ab773186c630c4,1,0.880036428257835
01ab773186c630c4,1,0.8800190205301842
01ab773186c630c4,1,0.8799795511675506
01ab773186c630c4,1,0.8799384788441258
01ab773186c630c4,1,0.879812082258052
01ab773186c630c4,1,0.8797676735891743
01ab773186c630c4,1,0.879716399830959
01ab773186c630c4,1,0.8796719797181664
01ab773186c630c4,1,0.8796464259266173
01ab773186c630c4,1,0.8796299787647275
01ab773186c630c4,1,0.8796171266593777
01ab773186c630c4,1,0.8795355418763184
01ab773186c630c4,1,0.8795259494097638
01ab773186c630c4,1,0.8795155169116384
01ab773186c630c4,1,0.8794760853762466
01ab773186c630c4,1,0.8793252414680719
01ab773186c630c4,1,0.8792805918160649
01ab773186c630c4,1,0.879251733240651
01ab773186c630c4,1,0.8791629538919119
01ab773186c630c4,1,0.87907594480964
01ab773186c630c4,1,0.8790570790128003
01ab773186c630c4,1,0.879013225058361
01ab773186c630c4,1,0.8788789670617425
01ab773186c630c4,1,0.8788154443721555
01ab773186c630c4,1,0.8787841412039182
01ab773186c630c4,1,0.878267318618867
01ab773186c630c4,1,0.8782051233467747
01ab773186c630c4,1,0.878165195681667
01ab773186c630c4,1,0.8781642518270565
01ab773186c630c4,1,0.8780649964548268
01ab773186c630c4,1,0.8780105619532673
01ab773186c630c4,1,0.877518942830882
01ab773186c630c4,1,0.8775017951383843
01ab773186c630c4,0,0.877384886002854
01ab773186c630c4,1,0.8773823990279562
01ab773186c630c4,1,0.8769318928818743
01ab773186c630c4,1,0.876705667056698
01ab773186c630c4,1,0.8766618585459203
01ab773186c630c4,1,0.8766145939669723
01ab773186c630c4,1,0.8764232808624872
01ab773186c630c4,1,0.8761892652142882
01ab773186c630c4,0,0.8761061575982441
01ab773186c630c4,1,0.8760202526620564
01ab773186c630c4,1,0.8759727310668869
01ab773186c630c4,1,0.8759178417640746
01ab773186c630c4,1,0.8758582230611798
01ab773186c630c4,1,0.8753916643789041
01ab773186c630c4,1,0.8753428410189827
01ab773186c630c4,0,0.8753138757136277
01ab773186c630c4,1,0.8752345306120559
01ab773186c630c4,1,0.8751740688337477
01ab773186c630c4,1,0.8750615960244621
01ab773186c630c4,1,0.8750538474849587
01ab773186c630c4,1,0.8749944200990681
01ab773186c630c4,1,0.8749119011489591
01ab773186c630c4,1,0.8748125875253618
01ab773186c630c4,0,0.8747964376446693
01ab773186c630c4,1,0.8747331628305387
01ab773186c630c4,1,0.874691508011582
01ab773186c630c4,1,0.8744651257726579
01ab773186c630c4,1,0.8744330190571701
01ab773186c630c4,1,0.874179036335672
01ab773186c630c4,1,0.873618887962158
01ab773186c630c4,1,0.8733719126642374
01ab773186c630c4,1,0.8733324199124051
01ab773186c630c4,1,0.8733054961677484
01ab773186c630c4,1,0.8732424727361969
01ab773186c630c4,1,0.8731639902922023
01ab773186c630c4,1,0.8730775568884721
01ab773186c630c4,1,0.8730637532394199
01ab773186c630c4,1,0.8727932930407749
01ab773186c630c4,1,0.8727138780136923
01ab773186c630c4,0,0.8726450833232049
01ab773186c630c4,1,0.872518065730209
01ab773186c630c4,1,0.8724770566868345
01ab773186c630c4,1,0.8724728173599204
01ab773186c630c4,1,0.8723508000439606
01ab773186c630c4,1,0.8722680488971735
01ab773186c630c4,1,0.8722334313013774
01ab773186c630c4,1,0.872006379231856
01ab773186c630c4,1,0.8718807587119322
01ab773186c630c4,1,0.8717758765010137
01ab773186c630c4,1,0.8716200023535989
01ab773186c630c4,1,0.8715939832572839
01ab773186c630c4,1,0.871502077521719
01ab773186c630c4,1,0.8714022690155034
01ab773186c630c4,1,0.8713688841128995
01ab773186c630c4,1,0.871337866613566
01ab773186c630c4,1,0.8712104035913402
01ab773186c630c4,0,0.8711600440141509
01ab773186c630c4,1,0.8711161583847571
01ab773186c630c4,1,0.8710885445340302
01ab773186c630c4,1,0.870968831824007
01ab773186c630c4,1,0.8708350223538661
01ab773186c630c4,1,0.8705424505069517
01ab773186c630c4,1,0.8705396301813921
01ab773186c630c4,1,0.8705158300161913
01ab773186c630c4,1,0.8703894911178858
01ab773186c630c4,1,0.8703125617364846
01ab773186c630c4,1,0.8702946791108923
01ab773186c630c4,1,0.8701782270815759
01ab773186c630c4,1,0.8701377184993839
01ab773186c630c4,1,0.8698364826109162
01ab773186c630c4,1,0.8696017639170055
01ab773186c630c4,1,0.8695796435133072
01ab773186c630c4,1,0.8695430643960484
01ab773186c630c4,1,0.8695178206413776
01ab773186c630c4,1,0.869516267514432
01ab773186c630c4,1,0.8694862383083666
01ab773186c630c4,1,0.8693212642530574
01ab773186c630c4,1,0.8692045315015551
01ab773186c630c4,1,0.869002590680761
01ab773186c630c4,1,0.8689707315833821
01ab773186c630c4,1,0.8689430851337079
01ab773186c630c4,1,0.8689103271160556
01ab773186c630c4,1,0.8688803830752553
01ab773186c630c4,1,0.8688400978839204
01ab773186c630c4,1,0.868804764363289
01ab773186c630c4,0,0.8687933747267362
01ab773186c630c4,1,0.868723341818868
01ab773186c630c4,1,0.8687231148210992
01ab773186c630c4,1,0.8684363640993822
01ab773186c630c4,1,0.8683367605691599
01ab773186c630c4,1,0.8682951836549198
01ab773186c630c4,1,0.868178070900615
01ab773186c630c4,1,0.8680343250071556
01ab773186c630c4,1,0.86799368124582
01ab773186c630c4,1,0.867703207700641
01ab773186c630c4,1,0.8676447665802337
01ab773186c630c4,1,0.8675881261130327
01ab773186c630c4,1,0.8675012394469346
01ab773186c630c4,1,0.8674649498086432
01ab773186c630c4,0,0.8674368291571969
01ab773186c630c4,1,0.8673124504652839
01ab773186c630c4,1,0.8671222649441017
01ab773186c630c4,1,0.8669447071829661
01ab773186c630c4,0,0.8669313207325223
01ab773186c630c4,1,0.8669255808990923
01ab773186c630c4,1,0.8669092855699316
01ab773186c630c4,1,0.8668835228577398
01ab773186c630c4,1,0.866875870206569
01ab773186c630c4,1,0.8668558157673318
01ab773186c630c4,1,0.8668081555175553
01ab773186c630c4,1,0.8667675123464645
01ab773186c630c4,1,0.8666969262417625
01ab773186c630c4,1,0.8665837363791744
01ab773186c630c4,1,0.8665523930100703
01ab773186c630c4,1,0.8664563174547951
01ab773186c630c4,0,0.8664323108193971
01ab773186c630c4,1,0.8662678126272312
01ab773186c630c4,1,0.8662253345541222
01ab773186c630c4,0,0.8662143109721083
01ab773186c630c4,1,0.8661078106256311
01ab773186c630c4,1,0.865978548737192
01ab773186c630c4,1,0.865961460730253
01ab773186c630c4,0,0.8659014402451909
01ab773186c630c4,1,0.8658809191924278
01ab773186c630c4,1,0.8658011776223757
01ab773186c630c4,1,0.8657379280718394
01ab773186c630c4,1,0.8656665897045611
01ab773186c630c4,1,0.8656662855912627
01ab773186c630c4,1,0.8654422358819064
01ab773186c630c4,1,0.8653963547736302
01ab773186c630c4,1,0.8653591377043707
01ab773186c630c4,1,0.8653142484083562
01ab773186c630c4,1,0.8652577395581047
01ab773186c630c4,1,0.8652369823766843
01ab773186c630c4,1,0.8652355771094924
01ab773186c630c4,1,0.8652253445923053
01ab773186c630c4,1,0.8651259432427919
01ab773186c630c4,1,0.8649073654399825
01ab773186c630c4,1,0.8648399637325792
01ab773186c630c4,1,0.8647234981285212
01ab773186c630c4,1,0.8646760735827452
01ab773186c630c4,1,0.8646378877004357
01ab773186c630c4,1,0.8646083863153968
01ab773186c630c4,1,0.8645924331492362
01ab773186c630c4,1,0.8645201784189209
01ab773186c630c4,1,0.8644702253533461
01ab773186c630c4,1,0.8643755567043411
01ab773186c630c4,1,0.8642915223070187
01ab773186c630c4,0,0.8642627717865146
01ab773186c630c4,0,0.8641906006570517
01ab773186c630c4,1,0.8641762683209823
01ab773186c630c4,1,0.864128914160892
01ab773186c630c4,1,0.8640524827856789
01ab773186c630c4,1,0.8640355036519602
01ab773186c630c4,1,0.8640019377000229
01ab773186c630c4,1,0.8639069885163652
01ab773186c630c4,1,0.8638738536095516
01ab773186c630c4,1,0.8638634311337061
01ab773186c630c4,1,0.8638613465667757
01ab773186c630c4,1,0.8636907043059516
01ab773186c630c4,1,0.863443656356844
01ab773186c630c4,1,0.8634389723578009
01ab773186c630c4,1,0.8633758610319513
01ab773186c630c4,1,0.8633568653600278
01ab773186c630c4,1,0.8633327117897471
01ab773186c630c4,1,0.8632059681283297
01ab773186c630c4,1,0.8631884686119367
01ab773186c630c4,1,0.8631298510590991
01ab773186c630c4,1,0.8631040730828896
01ab773186c630c4,1,0.8630766468385339
01ab773186c630c4,1,0.8628545382460113
01ab773186c630c4,1,0.8627911186283217
01ab773186c630c4,1,0.8627594687769087
01ab773186c630c4,1,0.86256164544891
01ab773186c630c4,1,0.8624796029249387
01ab773186c630c4,1,0.8623296886453157
01ab773186c630c4,1,0.862321125497441
01ab773186c630c4,1,0.8622503175584622
01ab773186c630c4,1,0.861967200482447
01ab773186c630c4,1,0.8619597898489796
01ab773186c630c4,1,0.8617702433319563
01ab773186c630c4,1,0.8617561012074164
01ab773186c630c4,0,0.8616616217435145
01ab773186c630c4,1,0.8615203361172117
01ab773186c630c4,1,0.8614737941802448
01ab773186c630c4,1,0.8613135202417663
01ab773186c630c4,0,0.8613132428870787
01ab773186c630c4,1,0.8612982516980972
01ab773186c630c4,1,0.8612308943333615
01ab773186c630c4,1,0.8609701412381834
01ab773186c630c4,1,0.8609597275152575
01ab773186c630c4,1,0.8608992593335318
01ab773186c630c4,1,0.8608480697879394
01ab773186c630c4,1,0.8608344860941791
01ab773186c630c4,1,0.8608138477623618
01ab773186c630c4,1,0.8607871499649443
01ab773186c630c4,1,0.8607398675018378
01ab773186c630c4,0,0.8607208386959264
01ab773186c630c4,1,0.8607068441844716
01ab773186c630c4,1,0.8607051952978219
01ab773186c630c4,1,0.8606057730032033
01ab773186c630c4,1,0.8605883515333149
01ab773186c630c4,1,0.8605852044052773
01ab773186c630c4,1,0.8604800101714959
01ab773186c630c4,1,0.8604464793790224
01ab773186c630c4,1,0.8604008914820007
01ab773186c630c4,1,0.860359180187529
01ab773186c630c4,1,0.8602078086783621
01ab773186c630c4,1,0.8601940032684039
01ab773186c630c4,1,0.8601630216596392
01ab773186c630c4,1,0.8601188088494696
01ab773186c630c4,1,0.8601046217504265
01ab773186c630c4,1,0.8600767837347555
01ab773186c630c4,1,0.8600342617725095
01ab773186c630c4,1,0.8600170484085099
01ab773186c630c4,1,0.8598843932825306
01ab773186c630c4,1,0.8598636745308503
01ab773186c630c4,1,0.8597809581651518
01ab773186c630c4,1,0.8597642543152162
01ab773186c630c4,1,0.8597490266445671
01ab773186c630c4,1,0.8596782251121557
01ab773186c630c4,1,0.8596583701923662
01ab773186c630c4,1,0.859576577535069
01ab773186c630c4,1,0.8595169806630346
01ab773186c630c4,1,0.8595040513897862
01ab773186c630c4,1,0.8594850682786327
01ab773186c630c4,1,0.8594725292384194
01ab773186c630c4,1,0.8593544770141597
01ab773186c630c4,1,0.8592926958436323
01ab773186c630c4,1,0.8592095030758684
01ab773186c630c4,1,0.8591463374674388
01ab773186c630c4,1,0.8590309047639374
01ab773186c630c4,0,0.8589245413287501
01ab773186c630c4,1,0.8589166835218011
01ab773186c630c4,1,0.858733236906243
01ab773186c630c4,1,0.8587135832914158
01ab773186c630c4,1,0.8586836285930852
01ab773186c630c4,1,0.8586796907170062
01ab773186c630c4,1,0.8586095671730254
01ab773186c630c4,1,0.8585151925031023
01ab773186c630c4,1,0.8585149838733609
01ab773186c630c4,1,0.8585070610752377
01ab773186c630c4,0,0.858495697541791
01ab773186c630c4,1,0.8582365712401325
01ab773186c630c4,1,0.8581181720739118
01ab773186c630c4,1,0.8579635368941232
01ab773186c630c4,0,0.8578794947302305
01ab773186c630c4,1,0.8577981406456838
01ab773186c630c4,1,0.8577407637986092
01ab773186c630c4,1,0.8576380458389534
01ab773186c630c4,1,0.8576063446027239
01ab773186c630c4,1,0.8575339693433792
01ab773186c630c4,1,0.8574830107641416
01ab773186c630c4,1,0.8574464336844163
01ab773186c630c4,1,0.8574209438898754
01ab773186c630c4,1,0.8574199235630948
01ab773186c630c4,1,0.8574171004186347
01ab773186c630c4,1,0.8573941089819141
01ab773186c630c4,1,0.8573254095207731
01ab773186c630c4,1,0.8573208876138034
01ab773186c630c4,1,0.8572247376934696
01ab773186c630c4,1,0.8571778262380517
01ab773186c630c4,1,0.857166368526195
01ab773186c630c4,1,0.857131320526653
01ab773186c630c4,1,0.8571228335057247
01ab773186c630c4,1,0.8570821295830972
01ab773186c630c4,1,0.8570081894961538
01ab773186c630c4,1,0.8569901536561682
01ab773186c630c4,1,0.8569829065283671
01ab773186c630c4,1,0.8569420431867504
01ab773186c630c4,1,0.856937492110539
01ab773186c630c4,1,0.8568778935905714
01ab773186c630c4,1,0.8567678276707367
01ab773186c630c4,1,0.8567404946539152
01ab773186c630c4,1,0.8566812863541792
01ab773186c630c4,1,0.8566497721194305
01ab773186c630c4,1,0.856625992642329
01ab773186c630c4,1,0.8565556775006051
01ab773186c630c4,1,0.8564895917586703
01ab773186c630c4,1,0.856411513334926
01ab773186c630c4,1,0.8564012357875492
01ab773186c630c4,1,0.8563655282173324
01ab773186c630c4,1,0.8563504725710416
01ab773186c630c4,1,0.856273718384327
01ab773186c630c4,0,0.8562199162197233
01ab773186c630c4,1,0.8561521267679966
01ab773186c630c4,1,0.8560950576293785
01ab773186c630c4,1,0.856053599219726
01ab773186c630c4,0,0.8559044869734058
01ab773186c630c4,0,0.8558234786009796
01ab773186c630c4,1,0.8558092045240168
01ab773186c630c4,1,0.8558077335558132
01ab773186c630c4,1,0.8557742087145954
01ab773186c630c4,1,0.8557490219119289
01ab773186c630c4,1,0.855746173421895
01ab773186c630c4,1,0.8557280875696455
01ab773186c630c4,1,0.8556685130292878
01ab773186c630c4,1,0.8556331704219944
01ab773186c630c4,1,0.8556323335208678
01ab773186c630c4,1,0.8555801493712726
01ab773186c630c4,1,0.8553855493207422
01ab773186c630c4,1,0.8553290011496493
01ab773186c630c4,1,0.8552950374392426
01ab773186c630c4,1,0.8552856378925642
01ab773186c630c4,1,0.8551805186210562
01ab773186c630c4,1,0.8551583068798327
01ab773186c630c4,1,0.8550459287276655
01ab773186c630c4,1,0.8548868900039291
01ab773186c630c4,1,0.854848147480554
01ab773186c630c4,1,0.8547949307754105
01ab773186c630c4,1,0.8546590436094801
01ab773186c630c4,1,0.8546491230279738
01ab773186c630c4,1,0.8546403520048652
01ab773186c630c4,1,0.8546055115220188
01ab773186c630c4,1,0.8545868507703868
01ab773186c630c4,1,0.8545712064998022
01ab773186c630c4,1,0.8545585749222269
01ab773186c630c4,1,0.8545181400008008
01ab773186c630c4,1,0.8545100448358469
01ab773186c630c4,1,0.8544661385692252
01ab773186c630c4,1,0.8544596473955468
01ab773186c630c4,1,0.8544411298119644
01ab773186c630c4,1,0.8544142006488564
01ab773186c630c4,1,0.854379146808511
01ab773186c630c4,1,0.8543420603872569
01ab773186c630c4,1,0.8543184436383173
01ab773186c630c4,0,0.8542954892818682
01ab773186c630c4,1,0.8542728654184005
01ab773186c630c4,0,0.8542470694626285
01ab773186c630c4,1,0.8542358378556673
01ab773186c630c4,1,0.8542233194134291
01ab773186c630c4,1,0.8541992275860967
01ab773186c630c4,1,0.8541856712621059
01ab773186c630c4,1,0.8541855819639571
01ab773186c630c4,1,0.8541479967746238
01ab773186c630c4,1,0.854063652884857
01ab773186c630c4,1,0.8539809070819931
01ab773186c630c4,1,0.8539683403556299
01ab773186c630c4,1,0.8539408004229452
01ab773186c630c4,0,0.8538976743749884
01ab773186c630c4,1,0.8538461051809156
01ab773186c630c4,1,0.8538350042715985
01ab773186c630c4,1,0.8537539833354091
01ab773186c630c4,1,0.8537177712509627
01ab773186c630c4,1,0.8536882149715235
01ab773186c630c4,1,0.8535810460634878
01ab773186c630c4,1,0.8535772235035395
01ab773186c630c4,1,0.8535007408542922
01ab773186c630c4,1,0.8534871106152973
01ab773186c630c4,1,0.8534237467133438
01ab773186c630c4,1,0.8534092346187975
01ab773186c630c4,1,0.8533876391674939
01ab773186c630c4,1,0.8532976870149636
01ab773186c630c4,1,0.85315676684611
01ab773186c630c4,1,0.8531047841888313
01ab773186c630c4,1,0.8530803136350927
01ab773186c630c4,1,0.8530411935820518
01ab773186c630c4,1,0.8529826578105282
01ab773186c630c4,1,0.8529461094713021
01ab773186c630c4,1,0.8529111123370502
01ab773186c630c4,1,0.8528629227440081
01ab773186c630c4,1,0.85285615269769
01ab773186c630c4,1,0.8528016873776787
01ab773186c630c4,1,0.8528005171764683
01ab773186c630c4,1,0.852781636621763
01ab773186c630c4,1,0.8527696539565954
01ab773186c630c4,1,0.8526837204215689
01ab773186c630c4,1,0.8526735377897853
01ab773186c630c4,1,0.8526558405087742
01ab773186c630c4,1,0.8526469838122848
01ab773186c630c4,1,0.8526208836462643
01ab773186c630c4,1,0.8525004230078411
01ab773186c630c4,1,0.8524660173224533
01ab773186c630c4,1,0.8524127113564399
01ab773186c630c4,1,0.8523866088090634
01ab773186c630c4,1,0.8523460012485269
01ab773186c630c4,1,0.8523128113318234
01ab773186c630c4,1,0.8522863481519762
01ab773186c630c4,1,0.8522276458266467
01ab773186c630c4,1,0.8519799483409481
01ab773186c630c4,1,0.8519782708039023
01ab773186c630c4,1,0.8519265903923221
01ab773186c630c4,1,0.8519004503221168
01ab773186c630c4,1,0.851875437925637
01ab773186c630c4,1,0.8518411490277562
01ab773186c630c4,1,0.8517512952425864
01ab773186c630c4,1,0.8516075284753679
01ab773186c630c4,1,0.8515206485608776
01ab773186c630c4,1,0.851485308383425
01ab773186c630c4,0,0.8513888041678019
01ab773186c630c4,1,0.8513367453482312
01ab773186c630c4,1,0.8512687777361703
01ab773186c630c4,1,0.8512064913324253
01ab773186c630c4,1,0.8511485046739822
01ab773186c630c4,1,0.851080006704226
01ab773186c630c4,0,0.8509899970605859
01ab773186c630c4,1,0.8509063292498305
01ab773186c630c4,1,0.8508537914995162
01ab773186c630c4,1,0.8508528237340929
01ab773186c630c4,1,0.850759610789471
01ab773186c630c4,1,0.8505703042659066
01ab773186c630c4,1,0.8505515194403894
01ab773186c630c4,1,0.8504021338542483
01ab773186c630c4,1,0.8503813462694488
01ab773186c630c4,0,0.8502675235197337
01ab773186c630c4,1,0.8501553377514948
01ab773186c630c4,1,0.8501165187042765
01ab773186c630c4,1,0.8500562574491988
01ab773186c630c4,1,0.8500383777298992
01ab773186c630c4,1,0.849973754784426
01ab773186c630c4,1,0.8499103487777808
01ab773186c630c4,1,0.8498489315017418
01ab773186c630c4,1,0.8498278255378136
01ab773186c630c4,1,0.8498053113232886
01ab773186c630c4,1,0.8498040432574976
01ab773186c630c4,1,0.8497964357332009
01ab773186c630c4,1,0.8497868719267372
01ab773186c630c4,1,0.8496252183988737
01ab773186c630c4,1,0.8495956576856012
01ab773186c630c4,1,0.8495794472106432
01ab773186c630c4,1,0.8495685451935628
01ab773186c630c4,1,0.8495669542313153
01ab773186c630c4,1,0.8495387195621376
01ab773186c630c4,1,0.8494666203829078
01ab773186c630c4,1,0.8494469529721134
01ab773186c630c4,1,0.8494130568773075
01ab773186c630c4,1,0.8493989457032134
01ab773186c630c4,0,0.8493963626661687
01ab773186c630c4,1,0.8493874100784684
01ab773186c630c4,1,0.8493793124196456
01ab773186c630c4,1,0.849321763368472
01ab773186c630c4,1,0.8493070166820714
01ab773186c630c4,1,0.8492842010363963
01ab773186c630c4,1,0.8492821440677829
01ab773186c630c4,1,0.849206204040164
01ab773186c630c4,1,0.8491757592651648
01ab773186c630c4,1,0.8491212166909868
01ab773186c630c4,0,0.8491125153026015
01ab773186c630c4,1,0.8490352759329173
01ab773186c630c4,1,0.8489791035715781
01ab773186c630c4,1,0.8489276186624185
01ab773186c630c4,1,0.8489093870963758
01ab773186c630c4,1,0.8488814331046576
01ab773186c630c4,1,0.8488646319107785
